Season,Event,Buyer ID,Resale Date,Seat Block,Qty,Primary Value / Ticket,Resale Value / Ticket,Mail CSZ
Football 2017,Minnesota,716046,8/10/17,"1:22:21:25,24",4,71.67,199.99,"Harrisburg, PA  17109"
Football 2017,Minnesota,716049,8/4/17,"1:11:3:20,19",4,71.67,89,"Chatham, ON  N7M 0J4"
Football 2017,Minnesota,716155,8/6/17,"1:9:16:30,28",6,71.67,97.06,"Snoqualmie, WA  98065"
Football 2017,Minnesota,716217,11/1/17,"1:25:50:19,17",6,90,79,"Chelsea, MI  48118"
Football 2017,Minnesota,716289,10/20/17,"1:3:41:20,20",2,71.67,83.08,"Somerville, MA  02143"
Football 2017,Minnesota,716354,9/20/17,"1:4:59:2,1",8,71.67,116,"Piscataway, NJ  08854"
Football 2017,Minnesota,716354,10/6/17,"1:4:60:2,1",4,71.67,125,"Piscataway, NJ  08854"
Football 2017,Minnesota,716382,11/2/17,"1:6:23:15,12",8,71.67,40,"Kentwood, MI  49512"
Football 2017,Minnesota,716382,11/3/17,"1:6:2:12,11",4,71.67,50,"Kentwood, MI  49512"
Football 2017,Minnesota,716458,8/29/17,"1:10:24:7,6",4,71.67,88,"Columbus, OH  43207"
Football 2017,Minnesota,716484,10/30/17,"1:24:64:14,13",4,64.5,110,"Plainview, NY  11803"
Football 2017,Minnesota,716504,8/16/17,"1:13:54:6,5",4,71.67,75.62,"Jasper, GA  30143"
Football 2017,Minnesota,716794,8/18/17,"1:21:47:25,24",4,71.67,161,"Saint Louis, MO  63139"
Football 2017,Minnesota,716809,8/11/17,"1:44:36:20,19",4,71.67,200,"Honeoye Falls, NY  14472"
Football 2017,Minnesota,716883,10/31/17,"1:3:A:8,7",4,71.67,100,"Holland, MI  49424"
Football 2017,Minnesota,717060,8/31/17,"1:24:5:25,22",8,71.67,225,"New Orleans, LA  70115"
Football 2017,Minnesota,717106,8/11/17,"1:16:93:16,11",12,71.67,85.99,"Ocala, FL  34472"
Football 2017,Minnesota,717194,9/2/17,"1:41:83:3,1",6,71.67,135,"Omaha, NE  68124"
Football 2017,Minnesota,717272,8/4/17,"1:18:57:22,22",2,70,61.2,"Hamilton, ON  L9C2C1"
Football 2017,Minnesota,717367,11/1/17,"1:11:67:10,7",8,71.67,45,"Vancouver, WA  98685"
Football 2017,Minnesota,717393,8/13/17,"1:35:19:28,27",4,71.67,78,"Lewis Center, OH  43035"
Football 2017,Minnesota,717555,11/4/17,"1:37:62:25,22",8,68.08,22.95,"Flushing, MI  48433"
Football 2017,Minnesota,717658,8/11/17,"1:8:83:38,34",10,71.67,112.6,"Ann Arbor, MI  48108"
Football 2017,Minnesota,717744,11/3/17,"1:3:B:16,15",4,71.67,70,"Toledo, OH  43605"
Football 2017,Minnesota,717751,11/3/17,"1:34:44:8,7",4,71.67,39,"Sharon, MA  02067"
Football 2017,Minnesota,717773,8/21/17,"1:16:85:24,23",4,71.67,75,"Burlington, ON  L7L 3Z5"
Football 2017,Minnesota,717773,8/22/17,"1:16:90:37,34",8,71.67,75,"Burlington, ON  L7L 3Z5"
Football 2017,Minnesota,717773,8/23/17,"1:37:86:18,17",4,71.67,70,"Burlington, ON  L7L 3Z5"
Football 2017,Minnesota,717773,8/26/17,"1:38:64:29,28",4,71.67,79,"Burlington, ON  L7L 3Z5"
Football 2017,Minnesota,717773,9/4/17,"1:10:83:38,37",4,71.67,78,"Burlington, ON  L7L 3Z5"
Football 2017,Minnesota,717804,10/5/17,"1:44:26:10,9",4,71.67,200,"Roslyn, NY  11576"
Football 2017,Minnesota,717870,9/11/17,"1:40:44:23,23",2,70,89.96,"Shadyside, OH  43947"
Football 2017,Minnesota,717912,10/26/17,"1:16:22:1,1",2,71.67,89,"Arlington, OH  45814"
Football 2017,Minnesota,717912,10/26/17,"1:16:22:2,2",2,71.67,89,"Arlington, OH  45814"
Football 2017,Minnesota,717912,10/26/17,"1:16:23:1,1",2,71.67,89,"Arlington, OH  45814"
Football 2017,Minnesota,717912,10/26/17,"1:16:23:2,2",2,71.67,89,"Arlington, OH  45814"
Football 2017,Minnesota,718194,8/25/17,"1:20:10:22,21",4,71.67,155,"South Lyon, MI  48178"
Football 2017,Minnesota,718204,8/2/17,"1:16:86:38,37",4,71.67,79.15,"Battle Creek, MI  49015"
Football 2017,Minnesota,718267,8/7/17,"1:20:96:10,9",4,71.67,115,"Auburn, WA  98092"
Football 2017,Minnesota,718267,8/11/17,"1:19:90:6,4",6,71.67,75.2,"Auburn, WA  98092"
Football 2017,Minnesota,718330,11/3/17,"1:9:13:18,15",8,71.67,31.35,"Concord, MI  49237"
Football 2017,Minnesota,718349,9/5/17,"1:37:83:5,2",8,71.67,75.99,"Ann Arbor, MI  48103"
Football 2017,Minnesota,718550,11/3/17,"1:17:61:19,18",4,71.67,25,"Ann Arbor, MI  48103"
Football 2017,Minnesota,718668,10/1/17,"1:1:83:30,27",8,71.67,175,"Fort Wayne, IN  46802"
Football 2017,Minnesota,718697,11/4/17,"1:37:22:4,1",8,71.67,20,"Orion, MI  48359"
Football 2017,Minnesota,718876,10/23/17,"1:19:65:29,26",8,71.67,85,"Coloma, MI  49038"
Football 2017,Minnesota,718897,10/13/17,"1:44:61:6,5",4,71.67,130,"Marietta, GA  30068"
Football 2017,Minnesota,718912,10/30/17,"1:24:24:6,5",4,71.67,150,"Dayton, OH  45458"
Football 2017,Minnesota,718939,10/2/17,"1:21:39:16,13",8,71.67,225,"Rochester, NY  14618"
Football 2017,Minnesota,719061,9/5/17,"1:10:37:6,3",8,71.67,77.41,"Chicago, IL  60607"
Football 2017,Minnesota,719152,9/11/17,"1:38:59:27,26",4,71.67,89,"Hoboken, NJ  07030"
Football 2017,Minnesota,719294,11/2/17,"1:11:77:22,19",8,71.67,35,"Novi, MI  48375"
Football 2017,Minnesota,719476,9/20/17,"1:21:85:26,25",4,71.67,150,"Plymouth, MI  48170"
Football 2017,Minnesota,719532,9/21/17,"1:44:10:4,1",8,90,257,"Linden, MI  48451"
Football 2017,Minnesota,719545,10/31/17,"1:21:57:21,20",4,71.67,85,"Piedmont, CA  94611"
Football 2017,Minnesota,719849,9/25/17,"1:41:67:18,17",4,71.67,102,"Philadelphia, PA  19123"
Football 2017,Minnesota,719858,10/28/17,"1:36:81:36,35",4,71.67,56.5,"Howell, MI 48855"
Football 2017,Minnesota,719895,11/3/17,"1:35:3:9,8",4,71.67,30,"Ann Arbor, MI  48103"
Football 2017,Minnesota,719956,10/30/17,"1:16:93:16,14",3,71.67,65,"Wadsworth, OH  44281"
Football 2017,Minnesota,720001,11/3/17,"1:10:83:26,25",4,70,19,"Toledo, OH  43615"
Football 2017,Minnesota,720077,10/6/17,"1:12:33:6,5",4,71.67,112,"Chicago, IL  60647"
Football 2017,Minnesota,720359,10/25/17,"1:1:80:24,21",8,71.67,107,"Orlando, FL  32819"
Football 2017,Minnesota,720386,8/24/17,"1:11:52:20,17",8,71.67,102,"Farmington Hills, MI  48336"
Football 2017,Minnesota,720429,9/8/17,"1:21:29:24,21",8,71.67,193.6,"Oak Lawn, IL  60453"
Football 2017,Minnesota,720528,10/26/17,"1:19:50:13,12",4,71.67,80,"Marshall, MI  49068"
Football 2017,Minnesota,720669,11/4/17,"1:34:14:10,9",4,71.67,25,"Flint, MI  48532"
Football 2017,Minnesota,720681,8/26/17,"1:16:30:4,3",4,71.67,87.06,"Byron Center, MI  49315"
Football 2017,Minnesota,720703,8/15/17,"1:44:85:6,5",4,90,129,"Ann Arbor, MI  48103"
Football 2017,Minnesota,720934,10/28/17,"H:7:52:W7,C7",4,71.67,55,"Lowell, MI  49331"
Football 2017,Minnesota,721062,10/15/17,"1:35:32:16,15",4,71.67,100,"Midland, MI  48642"
Football 2017,Minnesota,721118,9/3/17,"1:40:61:4,2",6,71.67,136.74,"Saint Charles, IL  60174"
Football 2017,Minnesota,721172,11/3/17,"1:21:A:25,25",2,71.67,100,"Dewitt, MI  48820"
Football 2017,Minnesota,721197,10/26/17,"1:23:40:20,19",4,64.5,179,"Sugar Land, TX  77479"
Football 2017,Minnesota,721298,11/3/17,"1:18:19:20,19",4,71.67,32,"Battle Creek, MI  49015"
Football 2017,Minnesota,721304,8/28/17,"1:1:6:12,10",6,71.67,225,"Chicago, IL  60614"
Football 2017,Minnesota,721371,11/4/17,"1:22:45:24,23",4,71.67,50,"Ann Arbor, MI  48104"
Football 2017,Minnesota,721378,9/20/17,"1:8:53:12,11",4,71.67,80,"Hinckley, OH  44233"
Football 2017,Minnesota,721379,8/29/17,"1:14:83:34,33",4,71.67,80,"Ann Arbor, MI  48106"
Football 2017,Minnesota,721384,11/4/17,"1:42:14:26,25",4,71.67,28,"Wayne, MI  48184"
Football 2017,Minnesota,721388,8/24/17,"1:5:88:8,7",4,71.67,85,"Grass Lake, MI  49240"
Football 2017,Minnesota,721438,9/1/17,"1:16:32:2,1",4,71.67,97.99,"Jackson, MI  49203"
Football 2017,Minnesota,721453,9/3/17,"1:2:41:25,25",2,90,125,"Marquette, MI  49855"
Football 2017,Minnesota,721581,10/28/17,"1:17:96:42,40",6,71.67,61,"Akron, OH  44333"
Football 2017,Minnesota,721614,9/3/17,"1:36:89:10,9",4,71.67,89,"Grand Rapids, MI  49546"
Football 2017,Minnesota,721614,9/3/17,"1:36:89:2,1",4,71.67,88,"Grand Rapids, MI  49546"
Football 2017,Minnesota,721628,8/14/17,"1:42:44:8,7",4,71.67,85,"Ypsilanti, MI  48197"
Football 2017,Minnesota,721708,8/24/17,"1:21:52:2,1",4,71.67,140,"Goshen, IN  46528"
Football 2017,Minnesota,721712,10/29/17,"1:21:B:6,5",4,71.67,150,"Green Cove Springs, FL  32043"
Football 2017,Minnesota,721801,9/13/17,"1:13:27:6,3",8,71.67,116,"Lewiston, NY  14092"
Football 2017,Minnesota,721833,11/3/17,"1:6:75:4,3",4,71.67,23,"Livonia, MI  48154"
Football 2017,Minnesota,721845,9/3/17,"1:18:8:23,18",12,71.67,170,"Allen Park, MI  48101"
Football 2017,Minnesota,721892,8/25/17,"1:44:A:24,24",2,71.67,190,"Princeton, NJ  08540"
Football 2017,Minnesota,721892,8/25/17,"1:44:A:25,25",2,71.67,190,"Princeton, NJ  08540"
Football 2017,Minnesota,721892,8/25/17,"1:44:A:26,26",2,71.67,190,"Princeton, NJ  08540"
Football 2017,Minnesota,721892,8/25/17,"1:44:A:27,27",2,71.67,190,"Princeton, NJ  08540"
Football 2017,Minnesota,721917,11/2/17,"1:1:35:4,3",4,71.67,74,"Washington, DC  20005"
Football 2017,Minnesota,721917,11/2/17,"1:1:60:19,18",4,64.5,69,"Washington, DC  20005"
Football 2017,Minnesota,721917,11/2/17,"1:1:65:16,16",2,71.67,66.75,"Washington, DC  20005"
Football 2017,Minnesota,721917,11/2/17,"1:1:65:17,17",2,71.67,66.75,"Washington, DC  20005"
Football 2017,Minnesota,722052,11/1/17,"1:18:57:22,22",2,70,40,"Northville, MI  48168"
Football 2017,Minnesota,722070,11/4/17,"1:37:26:11,11",2,71.67,27.75,"Macomb, MI 48044"
Football 2017,Minnesota,722098,10/12/17,"1:13:30:12,11",4,71.67,105,"Flint, MI  48504"
Football 2017,Minnesota,722138,10/1/17,"1:2:31:8,5",8,71.67,125,"New Boston, MI  48164"
Football 2017,Minnesota,722264,10/3/17,"1:25:21:26,23",8,90,230,"Indianapolis, IN  46220"
Football 2017,Minnesota,722323,10/30/17,"1:19:73:22,21",4,71.67,69,"Warren, MI  48092"
Football 2017,Minnesota,722323,11/3/17,"1:19:73:26,23",8,71.67,50,"Warren, MI  48092"
Football 2017,Minnesota,722323,11/4/17,"1:20:73:1,1",2,64.5,37.5,"Warren, MI  48092"
Football 2017,Minnesota,722404,11/2/17,"1:37:57:10,9",4,71.67,28,"Belle River, ON  N0R 1A0"
Football 2017,Minnesota,722528,9/20/17,"1:13:62:16,15",4,71.67,97,"Howell, MI  48843"
Football 2017,Minnesota,722594,10/20/17,"1:11:33:20,18",6,71.67,139.86,"Hilliard, OH  43026"
Football 2017,Minnesota,722620,9/26/17,"1:25:23:26,23",8,90,180,"Grandville, MI  49418"
Football 2017,Minnesota,722622,11/4/17,"1:19:30:10,9",4,64.5,24,"Rochester, MI  48307"
Football 2017,Minnesota,722726,8/27/17,"1:7:82:20,15",12,71.67,114,"Lincoln Park, MI  48146"
Football 2017,Minnesota,723020,9/20/17,"1:14:84:18,17",4,71.67,91.44,"Westerville, OH  43081"
Football 2017,Minnesota,723020,9/20/17,"1:38:51:1,1",4,71.67,90,"Westerville, OH  43081"
Football 2017,Minnesota,723054,10/31/17,"1:4:43:10,9",4,71.67,64,"Sandusky, OH  44870"
Football 2017,Minnesota,723192,9/20/17,"1:40:17:34,33",4,71.67,117.65,"Temperance, MI  48182"
Football 2017,Minnesota,723203,9/2/17,"1:10:69:11,10",4,71.67,85,"Swartz Creek, MI  48473"
Football 2017,Minnesota,723256,9/9/17,"1:22:19:17,15",6,71.67,265,"Bloomfield, MI  48301"
Football 2017,Minnesota,723303,11/4/17,"1:21:B:14,13",4,71.67,30,"Toledo, OH  43613"
Football 2017,Minnesota,723358,8/20/17,"1:24:9:23,23",2,71.67,280,"McHenry, IL  60050"
Football 2017,Minnesota,723358,8/20/17,"1:24:9:24,24",2,71.67,280,"McHenry, IL  60050"
Football 2017,Minnesota,723358,8/20/17,"1:24:9:25,25",2,71.67,280,"McHenry, IL  60050"
Football 2017,Minnesota,723395,11/4/17,"1:35:14:20,17",8,71.67,30,"White Lake, MI  48386"
Football 2017,Minnesota,723473,11/4/17,"1:16:65:6,5",4,71.67,10,"Oakland, MI  48363"
Football 2017,Minnesota,723670,10/25/17,"1:38:51:9,8",4,71.67,69,"Omaha, NE  68104"
Football 2017,Minnesota,723759,11/4/17,"1:7:84:23,22",4,71.67,14.23,"Lake Orion, MI  48362"
Football 2017,Minnesota,723870,10/31/17,"1:10:47:4,3",4,71.67,42.79,"Clinton Township, MI  48036"
Football 2017,Minnesota,723870,10/31/17,"1:14:46:2,1",4,71.67,45,"Clinton Township, MI  48036"
Football 2017,Minnesota,723943,11/4/17,"1:18:90:38,37",4,71.67,14.91,"Ypsilanti, MI  48198"
Football 2017,Minnesota,724051,11/4/17,"1:39:95:30,29",4,71.67,15,"Toledo, OH  43623"
Football 2017,Minnesota,724092,11/3/17,"1:2:32:4,3",4,71.67,47,"Fenton, MI  48430"
Football 2017,Minnesota,724106,11/4/17,"1:1:30:26,26",4,71.67,45,"Birmingham, MI  48009"
Football 2017,Minnesota,724163,11/3/17,"1:42:16:12,9",8,71.67,28,"Ann Arbor, MI  48103"
Football 2017,Minnesota,724163,11/4/17,"1:42:88:22,22",2,71.67,22,"Ann Arbor, MI  48103"
Football 2017,Minnesota,724188,11/4/17,"1:2:22:15,15",2,71.67,19,"Ann Arbor, MI  48104"
Football 2017,Minnesota,724227,11/3/17,"1:6:18:42,41",4,71.67,27,"Lima, OH  45801"
Football 2017,Minnesota,724331,10/29/17,"1:2:3:6,5",4,71.67,130,"Lancaster, PA  17601"
Football 2017,Minnesota,724378,8/15/17,"1:38:85:38,35",8,71.67,90,"Madison, TN  37115"
Football 2017,Minnesota,724407,7/27/17,"1:44:17:26,25",4,90,155,"Ortonville, MI  48462"
Football 2017,Minnesota,724428,11/3/17,"1:2:33:2,1",4,71.67,49,"Romulus, MI  48174"
Football 2017,Minnesota,724457,10/23/17,"1:38:69:23,20",8,71.67,80,"Gulliver, MI  49840"
Football 2017,Minnesota,724570,11/3/17,"1:6:39:2,1",4,71.67,26,"Ann Arbor, MI  48105"
Football 2017,Minnesota,724598,9/16/17,"1:35:86:5,2",8,71.67,128.9,"Brecksville, OH  44141"
Football 2017,Minnesota,724637,9/15/17,"1:10:33:14,11",8,71.67,90,"Springboro, OH  45066"
Football 2017,Minnesota,724639,11/4/17,"1:18:50:14,14",2,71.67,21.69,"Watervliet, MI  49098"
Football 2017,Minnesota,724639,11/4/17,"1:18:50:15,15",2,71.67,21.69,"Watervliet, MI  49098"
Football 2017,Minnesota,724682,9/24/17,"1:34:30:10,9",4,71.67,150,"Orange, CT  06477"
Football 2017,Minnesota,724704,10/7/17,"1:11:91:4,3",4,70,122.1,"Brookville, OH  45309"
Football 2017,Minnesota,724704,11/4/17,"1:5:88:35,34",4,71.67,19,"Brookville, OH  45309"
Football 2017,Minnesota,724765,10/26/17,"1:17:64:8,8",2,71.67,77,"Lakeville, MN  55044"
Football 2017,Minnesota,724876,10/30/17,"1:18:74:12,9",8,71.67,64,"Huntington Woods, MI  48070"
Football 2017,Minnesota,724904,10/28/17,"1:12:89:21,17",10,70,83.25,"Canton, OH  44706"
Football 2017,Minnesota,725019,10/1/17,"1:39:94:24,23",4,71.67,100,"Ann Arbor, MI  48104"
Football 2017,Minnesota,725041,11/4/17,"1:42:58:8,7",4,71.67,20,"Ann Arbor, MI  48105"
Football 2017,Minnesota,725229,10/30/17,"1:10:93:29,25",10,70,76.01,"Whitmore Lake, MI  48189"
Football 2017,Minnesota,725230,11/4/17,"1:9:56:15,15",2,71.67,44,"Holland, MI  49423"
Football 2017,Minnesota,725230,11/4/17,"1:9:56:16,16",2,71.67,44,"Holland, MI  49423"
Football 2017,Minnesota,725230,11/4/17,"1:9:56:17,17",2,71.67,44,"Holland, MI  49423"
Football 2017,Minnesota,725230,11/4/17,"1:9:56:18,18",2,71.67,44,"Holland, MI  49423"
Football 2017,Minnesota,725248,10/26/17,"1:34:17:6,5",4,71.67,68,"Dundee, MI  48131"
Football 2017,Minnesota,725310,11/2/17,"1:24:59:17,17",2,71.67,59,"Lake Forest, IL  60045"
Football 2017,Minnesota,725310,11/2/17,"1:24:59:18,18",2,71.67,59,"Lake Forest, IL  60045"
Football 2017,Minnesota,725310,11/2/17,"1:24:59:20,19",4,71.67,59,"Lake Forest, IL  60045"
Football 2017,Minnesota,725567,10/29/17,"1:35:40:22,21",4,71.67,65,"Princeton, NJ  08540"
Football 2017,Minnesota,725587,10/11/17,"1:3:24:4,3",4,71.67,130,"Marine City, MI  48039"
Football 2017,Minnesota,725594,9/6/17,"1:37:10:28,25",8,71.67,120,"Rochester, NY  14618"
Football 2017,Minnesota,725594,9/6/17,"1:37:10:30,29",4,71.67,110,"Rochester, NY  14618"
Football 2017,Minnesota,725594,9/6/17,"1:37:9:21,20",4,71.67,100,"Rochester, NY  14618"
Football 2017,Minnesota,725664,10/9/17,"1:21:50:16,15",4,71.67,168,"Warrenville, IL  60555"
Football 2017,Minnesota,725664,10/31/17,"1:20:53:17,17",2,80,130.04,"Warrenville, IL  60555"
Football 2017,Minnesota,725740,8/28/17,"1:6:B:19,18",4,71.67,110,"Cement City, MI  49233"
Football 2017,Minnesota,725871,10/31/17,"1:20:85:8,6",6,80,179.37,"Dexter, MI  48130"
Football 2017,Minnesota,726160,11/3/17,"1:1:27:23,23",2,71.67,60,"Round Lake, IL  60073"
Football 2017,Minnesota,726177,8/11/17,"1:6:4:15,14",4,71.67,87,"Dayton, OH  45459"
Football 2017,Minnesota,726194,11/1/17,"1:16:96:14,14",2,71.67,44,"Toledo, OH  43612"
Football 2017,Minnesota,726322,11/2/17,"1:4:69:4,1",8,71.67,52,"Minneapolis, MN  55416"
Football 2017,Minnesota,726399,11/2/17,"1:7:85:27,24",8,71.67,33,"Windsor, ON  N9B 2P3"
Football 2017,Minnesota,726471,11/4/17,"1:9:8:22,22",2,71.67,30,"Battle Creek, MI  49037"
Football 2017,Minnesota,726472,10/18/17,"1:12:80:10,9",4,71.67,90,"Whitmore Lake, MI  48189"
Football 2017,Minnesota,726710,9/13/17,"1:40:13:41,41",2,70,114,"Caledonia, MI  49316"
Football 2017,Minnesota,726710,9/13/17,"1:42:2:22,21",4,71.67,145,"Caledonia, MI  49316"
Football 2017,Minnesota,726710,9/13/17,"1:42:4:18,17",4,71.67,140,"Caledonia, MI  49316"
Football 2017,Minnesota,726710,9/13/17,"1:42:4:22,21",4,71.67,148,"Caledonia, MI  49316"
Football 2017,Minnesota,726907,11/4/17,"1:37:28:4,1",8,71.67,30,"Waterford, MI  48327"
Football 2017,Minnesota,727124,11/3/17,"1:16:31:13,10",8,71.67,46,"Washington, DC  20005"
Football 2017,Minnesota,727138,11/2/17,"1:3:1:21,21",2,71.67,90,"Chesterfield, MI  48051"
Football 2017,Minnesota,727138,11/2/17,"1:3:1:22,22",2,71.67,90,"Chesterfield, MI  48051"
Football 2017,Minnesota,727138,11/2/17,"1:3:1:23,23",2,71.67,90,"Chesterfield, MI  48051"
Football 2017,Minnesota,727138,11/2/17,"1:3:1:24,24",2,71.67,90,"Chesterfield, MI  48051"
Football 2017,Minnesota,727172,11/3/17,"1:12:46:14,13",4,71.67,29.99,"Grand Rapids, MI  49506"
Football 2017,Minnesota,727363,10/29/17,"1:15:64:24,23",4,71.67,50,"Ann Arbor, MI  48108"
Football 2017,Minnesota,727471,8/28/17,"1:11:46:6,1",12,71.67,89,"Parma, MI  49269"
Football 2017,Minnesota,727583,9/15/17,"1:8:71:10,10",2,71.67,108,"Chicago, IL  60657"
Football 2017,Minnesota,727583,9/15/17,"1:8:71:11,11",2,71.67,108,"Chicago, IL  60657"
Football 2017,Minnesota,727583,9/15/17,"1:8:71:14,14",2,71.67,108,"Chicago, IL  60657"
Football 2017,Minnesota,727583,9/15/17,"1:8:71:15,15",2,71.67,108,"Chicago, IL  60657"
Football 2017,Minnesota,727615,11/3/17,"1:1:30:14,13",4,71.67,85,"Holland, MI  49423"
Football 2017,Minnesota,727630,11/4/17,"1:1:83:26,25",4,71.67,35,"Chicago, IL  60661"
Football 2017,Minnesota,727884,10/31/17,"1:3:34:6,5",4,71.67,70,"Ann Arbor, MI  48103"
Football 2017,Minnesota,728044,11/4/17,"1:25:74:22,21",4,71.67,30,"New York, NY  10019"
Football 2017,Minnesota,728193,10/29/17,"1:17:27:17,14",8,71.67,73,"Blissfield, MI  49228"
Football 2017,Minnesota,728193,10/31/17,"1:19:92:30,30",2,80,59.19,"Blissfield, MI  49228"
Football 2017,Minnesota,728228,10/23/17,"1:13:85:4,3",4,71.67,75,"Toronto, ON  M5A 3H7"
Football 2017,Minnesota,728228,10/23/17,"1:9:12:15,13",6,71.67,84,"Toronto, ON  M5A 3H7"
Football 2017,Minnesota,728304,8/8/17,"1:37:6:32,31",4,71.67,83.79,"Plymouth, MI  48170"
Football 2017,Minnesota,728415,8/26/17,"1:16:22:4,3",4,71.67,86,"Albuquerque, NM  87109"
Football 2017,Minnesota,728428,10/29/17,"1:21:27:12,11",4,71.67,107,"Dorr, MI  49323"
Football 2017,Minnesota,728452,11/1/17,"1:14:81:32,31",4,71.67,34,"Alanson, MI  49706"
Football 2017,Minnesota,728452,11/1/17,"1:3:62:19,16",8,71.67,60,"Alanson, MI  49706"
Football 2017,Minnesota,728512,8/31/17,"1:19:63:16,15",4,71.67,110,"Monroe, MI  48162"
Football 2017,Minnesota,728681,11/3/17,"1:15:63:19,16",8,71.67,30,"Wixom, MI  48393"
Football 2017,Minnesota,728681,11/3/17,"1:15:68:22,21",4,71.67,25,"Wixom, MI  48393"
Football 2017,Minnesota,728793,10/31/17,"1:25:A:23,22",4,90,160,"Westland, MI  48186"
Football 2017,Minnesota,728835,11/2/17,"1:12:31:12,11",4,71.67,33,"Novi, MI  48375"
Football 2017,Minnesota,729052,11/2/17,"1:14:83:20,17",8,71.67,37,"Saint Joseph, MI  49085"
Football 2017,Minnesota,729084,10/23/17,"1:3:28:8,7",4,71.67,109,"Walkerton, ON  N0G2V0"
Football 2017,Minnesota,729203,11/3/17,"1:6:75:27,26",4,71.67,20,"Dexter, MI  48130"
Football 2017,Minnesota,729215,10/3/17,"1:39:24:16,15",4,71.67,109,"Grand Rapids, MI  49504"
Football 2017,Minnesota,729215,10/3/17,"1:39:66:26,25",4,70,107.84,"Grand Rapids, MI  49504"
Football 2017,Minnesota,729292,10/30/17,"1:20:3:13,13",2,71.67,99,"Ann Arbor, MI  48103"
Football 2017,Minnesota,729415,11/2/17,"1:22:82:23,22",4,71.67,60,"New York, NY  10024"
Football 2017,Minnesota,729461,10/30/17,"1:20:50:24,23",4,71.67,75,"Saginaw, MI  48601"
Football 2017,Minnesota,729772,11/3/17,"1:18:A:21,19",6,71.67,45,"Indianapolis, IN  46268"
Football 2017,Minnesota,729900,10/16/17,"1:9:10:14,14",2,71.67,161.09,"Horton, MI  49246"
Football 2017,Minnesota,729900,10/16/17,"1:9:10:15,15",2,71.67,161.09,"Horton, MI  49246"
Football 2017,Minnesota,729900,10/16/17,"1:9:10:16,16",2,71.67,161.09,"Horton, MI  49246"
Football 2017,Minnesota,729940,11/3/17,"1:6:24:4,3",4,71.67,30,"Oregon, OH  43616"
Football 2017,Minnesota,729954,10/23/17,"1:24:65:18,17",4,64.5,175,"Moraga, CA  94556"
Football 2017,Minnesota,730013,11/4/17,"1:43:1:20,17",8,80,30,"Dearborn, MI  48126"
Football 2017,Minnesota,730172,11/4/17,"1:20:11:2,1",4,71.67,19.79,"Trenton, MI  48183"
Football 2017,Minnesota,730223,9/8/17,"1:35:B:4,3",4,71.67,120,"Springfield, IL  62704"
Football 2017,Minnesota,730253,11/4/17,"1:14:30:4,4",2,70,15,"Ann Arbor, MI  48105"
Football 2017,Minnesota,730351,10/27/17,"1:2:9:8,7",4,71.67,95,"Naperville, IL  60565"
Football 2017,Minnesota,730569,10/5/17,"1:20:47:8,5",8,71.67,190,"West Bloomfield, MI  48323"
Football 2017,Minnesota,730575,8/16/17,"1:36:64:24,21",8,71.67,90,"Traverse City, MI  49686"
Football 2017,Minnesota,730687,11/4/17,"1:2:62:21,18",8,71.67,45,"Chicago, IL  60611"
Football 2017,Minnesota,730852,10/1/17,"1:43:41:12,11",4,71.67,153,"Canton, OH  44709"
Football 2017,Minnesota,730893,10/8/17,"1:38:89:12,11",4,71.67,94,"Rockville, MD  20850"
Football 2017,Minnesota,730893,10/10/17,"1:38:61:28,28",2,71.67,100,"Rockville, MD  20850"
Football 2017,Minnesota,731020,9/8/17,"1:6:78:21,20",4,71.67,92,"Princeton Junction, NJ  08550"
Football 2017,Minnesota,731020,9/8/17,"1:6:79:22,21",4,71.67,89,"Princeton Junction, NJ  08550"
Football 2017,Minnesota,731074,9/14/17,"1:37:16:43,40",4,71.67,115,
Football 2017,Minnesota,731106,8/15/17,"1:5:39:9,4",12,71.67,151.57,"Kent City, MI  49330"
Football 2017,Minnesota,731180,10/29/17,"1:20:52:2,1",4,71.67,75,"Plymouth, MI  48170"
Football 2017,Minnesota,731462,8/9/17,"1:36:55:8,1",16,71.67,77.42,"Concord, ON  L4K 5S2"
Football 2017,Minnesota,731560,10/30/17,"1:21:72:25,24",4,71.67,87,"Rochester, MN  55902"
Football 2017,Minnesota,731688,9/17/17,"1:3:60:2,1",4,71.67,135,"Blanchard, MI  49310"
Football 2017,Minnesota,731697,9/2/17,"1:40:5:4,3",4,71.67,106,"Trenton, OH  45067"
Football 2017,Minnesota,731739,8/18/17,"1:12:48:20,17",8,71.67,102,"Hudsonville, MI  49426"
Football 2017,Minnesota,731843,10/19/17,"1:23:54:26,23",8,90,301,"Plainview, NY  11803"
Football 2017,Minnesota,731959,9/10/17,"1:4:B:12,11",4,71.67,149.99,"Portage,  MI  49024"
Football 2017,Minnesota,731959,9/10/17,"1:4:B:14,13",4,71.67,150,"Portage,  MI  49024"
Football 2017,Minnesota,732100,9/24/17,"1:16:79:16,13",8,71.67,130,"Robbinsville, NJ  08691"
Football 2017,Minnesota,732100,10/30/17,"1:16:85:26,25",4,71.67,64,"Robbinsville, NJ  08691"
Football 2017,Minnesota,732261,11/1/17,"1:3:62:6,5",8,71.67,55,"The Villages, FL  32162"
Football 2017,Minnesota,732426,8/31/17,"1:12:54:22,21",4,71.67,74,"Ionia, MI  48846"
