Season,Event,Buyer ID,Resale Date,Seat Block,Qty,Primary Value / Ticket,Resale Value / Ticket,Mail CSZ
Football 2018,Wisconsin,611566,10/6/18,"1:39:84:32,32",2,71.71,115,"Linden, MI  48451"
Football 2018,Wisconsin,611567,8/29/18,"1:37:2:29,28",4,71.71,150,"Williamston, MI  48895"
Football 2018,Wisconsin,611649,10/10/18,"1:34:34:13,13",2,105,135,"Battle Creek, MI  49037"
Football 2018,Wisconsin,611872,10/1/18,"1:42:12:24,22",6,125,232,"Fort Worth, TX  76177"
Football 2018,Wisconsin,611974,10/12/18,"1:39:28:2,2",2,71.71,99,"Madison Heights, MI  48071"
Football 2018,Wisconsin,611974,10/12/18,"1:39:28:3,3",2,71.71,99,"Madison Heights, MI  48071"
Football 2018,Wisconsin,611974,10/12/18,"1:39:28:4,4",2,71.71,99,"Madison Heights, MI  48071"
Football 2018,Wisconsin,611974,10/12/18,"1:39:28:5,5",2,71.71,99,"Madison Heights, MI  48071"
Football 2018,Wisconsin,612797,9/27/18,"1:20:68:10,9",4,71.71,190,"Plymouth, MI  48170"
Football 2018,Wisconsin,612989,8/2/18,"1:38:93:27,26",4,71.71,116.55,"Naperville, IL  60563"
Football 2018,Wisconsin,613063,10/13/18,"1:9:17:19,19",2,71.71,98.29,"Northwood, OH  43619"
Football 2018,Wisconsin,613122,8/3/18,"1:35:80:4,1",8,71.71,129,"Jerome, MI  49249"
Football 2018,Wisconsin,613259,10/13/18,"1:39:52:26,26",2,71.71,85,"Grand Rapids, MI  49503"
Football 2018,Wisconsin,613330,7/16/18,"1:16:88:41,40",4,71.71,120,"Napoleon, OH  43545"
Football 2018,Wisconsin,613881,10/11/18,"1:43:42:12,9",8,71.71,150,"Annandale, VA  22003"
Football 2018,Wisconsin,614409,10/12/18,"1:44:56:10,7",8,71.71,150,"Dearborn, MI  48126"
Football 2018,Wisconsin,614548,10/10/18,"1:22:19:8,7",4,145,168,"Rochester, MI  48307"
Football 2018,Wisconsin,614548,10/10/18,"1:22:20:8,7",4,145,168,"Rochester, MI  48307"
Football 2018,Wisconsin,614621,10/11/18,"1:41:66:29,29",2,71.71,90,"Sterling Heights, MI  48314"
Football 2018,Wisconsin,615144,9/12/18,"1:18:60:6,5",4,71.71,125,"Dayton, OH  45403"
Football 2018,Wisconsin,615191,10/9/18,"1:8:64:1,1",2,105,107.25,"Wyoming, MI  49509"
Football 2018,Wisconsin,615455,9/10/18,"1:1:2:10,9",4,71.71,340,"Birmingham, MI  48009"
Football 2018,Wisconsin,615735,8/29/18,"1:9:14:30,30",2,71.71,157.77,"Ann Arbor, MI  48105"
Football 2018,Wisconsin,615735,8/29/18,"1:9:14:31,31",2,71.71,157.77,"Ann Arbor, MI  48105"
Football 2018,Wisconsin,615735,8/29/18,"1:9:14:32,32",2,71.71,157.77,"Ann Arbor, MI  48105"
Football 2018,Wisconsin,615735,8/29/18,"1:9:14:33,33",2,71.71,157.77,"Ann Arbor, MI  48105"
Football 2018,Wisconsin,615735,8/29/18,"1:9:14:34,34",2,71.71,157.77,"Ann Arbor, MI  48105"
Football 2018,Wisconsin,615735,8/29/18,"1:9:14:35,35",2,71.71,157.77,"Ann Arbor, MI  48105"
Football 2018,Wisconsin,615758,10/9/18,"1:12:77:6,3",8,71.71,118.88,"Three Rivers, MI  49093"
Football 2018,Wisconsin,616106,10/8/18,"1:39:64:26,25",4,71.71,100,"Dafter, MI  49724"
Football 2018,Wisconsin,616440,10/10/18,"1:19:70:4,1",8,71.71,140,"Carmel, IN  46032"
Football 2018,Wisconsin,616590,10/7/18,"1:2:75:9,8",4,145,182,"Ann Arbor, MI  48108"
Football 2018,Wisconsin,616828,7/25/18,"1:20:83:4,1",8,125,193.05,"Palm Beach Gardens, FL  33418"
Football 2018,Wisconsin,616909,7/27/18,"1:40:2:6,5",4,71.71,154.5,"Tucson, AZ  85719"
Football 2018,Wisconsin,617121,9/13/18,"1:33:78:10,8",12,105,125,"Fort Wayne, IN 46814"
Football 2018,Wisconsin,617145,9/24/18,"1:22:77:4,3",4,71.71,239,"Detroit, MI  48202"
Football 2018,Wisconsin,617496,10/4/18,"1:34:21:18,16",6,105,160,"Chester, CT  06412"
Football 2018,Wisconsin,617521,10/2/18,"1:9:1:9,8",4,71.71,175,"Rochester, MI  48307"
Football 2018,Wisconsin,617756,8/23/18,"1:24:39:14,13",4,71.71,220,"Dublin, OH  43017"
Football 2018,Wisconsin,617972,10/12/18,"1:40:60:6,5",4,71.71,92.05,"Novi, MI  48374"
Football 2018,Wisconsin,618139,9/14/18,"1:37:B:10,9",4,71.71,169.69,"San Diego, CA  92123"
Football 2018,Wisconsin,618306,10/13/18,"1:21:85:17,17",2,71.71,111.87,"Chicago, IL  60614"
Football 2018,Wisconsin,618306,10/13/18,"1:21:85:18,18",2,71.71,111.87,"Chicago, IL  60614"
Football 2018,Wisconsin,618306,10/13/18,"1:21:85:19,19",2,71.71,111.87,"Chicago, IL  60614"
Football 2018,Wisconsin,618306,10/13/18,"1:21:85:20,20",2,71.71,111.87,"Chicago, IL  60614"
Football 2018,Wisconsin,618345,8/6/18,"1:38:87:34,34",2,71.71,79.99,"West Bloomfield, MI  48323"
Football 2018,Wisconsin,618345,8/20/18,"1:37:50:5,5",2,71.71,82.34,"West Bloomfield, MI  48323"
Football 2018,Wisconsin,618345,8/28/18,"1:12:52:1,1",2,71.71,79.49,"West Bloomfield, MI  48323"
Football 2018,Wisconsin,618345,8/28/18,"1:13:51:26,26",2,71.71,83.46,"West Bloomfield, MI  48323"
Football 2018,Wisconsin,618345,8/31/18,"1:15:78:9,9",2,71.71,84.43,"West Bloomfield, MI  48323"
Football 2018,Wisconsin,618345,8/31/18,"1:37:75:34,34",2,71.71,85.87,"West Bloomfield, MI  48323"
Football 2018,Wisconsin,618345,8/31/18,"1:38:88:21,21",2,71.71,84.18,"West Bloomfield, MI  48323"
Football 2018,Wisconsin,618345,8/31/18,"1:38:89:19,19",2,71.71,82.53,"West Bloomfield, MI  48323"
Football 2018,Wisconsin,618939,10/13/18,"1:10:42:4,3",4,71.71,88,"Royal Oak, MI  48073"
Football 2018,Wisconsin,619001,10/8/18,"1:41:38:15,14",4,71.71,119,"Mount Prospect, IL  60056"
Football 2018,Wisconsin,619244,10/2/18,"1:7:95:12,9",8,105,120,"Ann Arbor, MI  48103"
Football 2018,Wisconsin,619521,10/7/18,"1:38:55:12,11",4,64.57,120,"Clinton Township, MI  48038"
Football 2018,Wisconsin,620023,8/9/18,"1:15:55:25,25",2,71.71,130,"Bingham Farms, MI  48025"
Football 2018,Wisconsin,620023,8/9/18,"1:15:55:26,26",2,71.71,130,"Bingham Farms, MI  48025"
Football 2018,Wisconsin,620023,8/9/18,"1:15:55:27,27",2,71.71,130,"Bingham Farms, MI  48025"
Football 2018,Wisconsin,620150,9/11/18,"1:15:51:19,18",4,71.71,150,"Glen Ellyn, IL  60137"
Football 2018,Wisconsin,620483,10/12/18,"1:5:64:27,27",2,71.71,109,"Royal Oak, MI  48073"
Football 2018,Wisconsin,620483,10/12/18,"1:5:64:28,28",2,71.71,109,"Royal Oak, MI  48073"
Football 2018,Wisconsin,620483,10/12/18,"1:5:64:29,29",2,71.71,109,"Royal Oak, MI  48073"
Football 2018,Wisconsin,620483,10/12/18,"1:5:64:30,30",2,71.71,109,"Royal Oak, MI  48073"
Football 2018,Wisconsin,620783,10/13/18,"1:33:23:10,8",6,105,112.11,"Chicago, IL  60614"
Football 2018,Wisconsin,620883,7/24/18,"1:37:55:26,23",8,68.14,110,"San Diego, CA  92109"
Football 2018,Wisconsin,621084,10/12/18,"1:35:13:22,21",4,71.71,75,"Caledonia, MI  49316"
Football 2018,Wisconsin,621319,8/28/18,"1:36:39:1,1",2,71.71,86.13,"Farmington Hills, MI  48331"
Football 2018,Wisconsin,621319,8/28/18,"1:36:40:24,24",2,71.71,82.03,"Farmington Hills, MI  48331"
Football 2018,Wisconsin,621459,10/10/18,"1:21:41:20,20",2,71.71,177,"Ann Arbor, MI  48103"
Football 2018,Wisconsin,621512,10/7/18,"1:15:92:40,38",6,105,129.99,"Arlington, VA  22201"
Football 2018,Wisconsin,621647,10/7/18,"1:12:A:12,11",4,64.57,250,"Dearborn, MI  48126"
Football 2018,Wisconsin,621673,8/17/18,"1:4:13:2,1",4,71.71,179.99,"Saginaw, MI  48609"
Football 2018,Wisconsin,621703,10/13/18,"1:40:86:9,9",2,71.71,74.99,"Canton, MI  48188"
Football 2018,Wisconsin,621911,8/8/18,"1:19:52:12,11",4,71.71,165,"Canfield, OH  44406"
Football 2018,Wisconsin,622214,10/11/18,"1:12:53:24,23",4,71.71,95,"Cape Coral, FL  33904"
Football 2018,Wisconsin,623518,9/21/18,"1:25:15:26,22",10,145,375,"New York, NY  10021"
Football 2018,Wisconsin,623688,8/28/18,"1:41:85:36,34",6,71.71,136.45,"Etobicoke, ON  M8W 4G5"
Football 2018,Wisconsin,623954,10/13/18,"1:1:82:12,12",2,71.71,220,"Elmhurst, IL  60126"
Football 2018,Wisconsin,624919,8/29/18,"1:37:44:4,1",8,71.71,141,"West Bloomfield, MI  48322"
Football 2018,Wisconsin,624954,10/6/18,"1:3:15:4,3",4,71.71,197,"Grosse Pointe, MI  48230"
Football 2018,Wisconsin,625006,10/11/18,"1:21:14:14,14",2,71.71,150,"Adrian, MI  49221"
Football 2018,Wisconsin,625147,9/23/18,"1:42:13:8,6",6,125,199,"Royal Oak, MI  48067"
Football 2018,Wisconsin,625297,10/12/18,"1:16:91:33,32",4,71.71,70,"Algonquin, IL  60102"
Football 2018,Wisconsin,625517,10/10/18,"1:36:89:20,20",2,71.71,85,"Sterling Heights, MI  48314"
Football 2018,Wisconsin,625583,10/6/18,"1:1:3:8,7",4,71.71,299,"Princeton Junction, NJ  08550"
Football 2018,Wisconsin,625760,10/8/18,"1:23:25:21,21",2,71.71,539.21,"Southfield, MI  48076"
Football 2018,Wisconsin,625760,10/8/18,"1:23:25:22,22",2,71.71,539.21,"Southfield, MI  48076"
Football 2018,Wisconsin,625760,10/8/18,"1:23:25:23,23",2,71.71,539.21,"Southfield, MI  48076"
Football 2018,Wisconsin,625760,10/8/18,"1:23:25:24,24",2,71.71,539.21,"Southfield, MI  48076"
Football 2018,Wisconsin,625854,10/7/18,"1:4:47:8,7",4,71.71,145,"Traverse City, MI  49686"
Football 2018,Wisconsin,625921,10/7/18,"1:35:13:28,26",6,71.71,146,"Toledo, OH  43613"
Football 2018,Wisconsin,626067,10/11/18,"1:44:77:20,19",4,71.71,125,"Toledo, OH  43623"
Football 2018,Wisconsin,626151,9/23/18,"1:20:78:24,23",4,71.71,180,"Camden, SC  29020"
Football 2018,Wisconsin,626442,10/12/18,"1:44:28:9,9",2,145,111.11,"Canton, MI  48188"
Football 2018,Wisconsin,626513,10/11/18,"1:42:24:23,22",4,71.71,120,"Atlanta, GA  30305"
Football 2018,Wisconsin,626513,10/12/18,"1:11:51:14,13",4,71.71,80,"Atlanta, GA  30305"
Football 2018,Wisconsin,626567,10/1/18,"1:11:12:16,13",8,105,149,"Lansing, MI  48912"
Football 2018,Wisconsin,626721,10/8/18,"1:11:37:9,9",2,71.71,82.14,"Brooklyn, MI  49230"
Football 2018,Wisconsin,626824,10/8/18,"1:14:68:22,19",8,71.71,110,"Houston, TX  77080"
Football 2018,Wisconsin,626824,10/8/18,"1:14:68:24,23",4,71.71,111.15,"Houston, TX  77080"
Football 2018,Wisconsin,626862,10/6/18,"1:38:68:16,13",8,71.71,120,"Ann Arbor, MI  48104"
Football 2018,Wisconsin,626883,10/9/18,"1:39:52:19,18",4,71.71,117,"Royal Oak, MI  48067"
Football 2018,Wisconsin,626989,9/7/18,"1:43:19:20,19",4,71.71,269.99,"Perrysburg, OH  43551"
Football 2018,Wisconsin,627156,10/10/18,"1:6:49:19,18",4,71.71,100,"Ann Arbor, MI  48103"
Football 2018,Wisconsin,627202,7/20/18,"1:15:7:32,27",12,105,156,"Brooklyn, NY  11238"
Football 2018,Wisconsin,627202,7/20/18,"1:15:8:32,28",10,105,162.5,"Brooklyn, NY  11238"
Football 2018,Wisconsin,629125,10/1/18,"1:2:41:13,13",2,71.71,236,"Glendale, CA  91202"
Football 2018,Wisconsin,629125,10/1/18,"1:2:41:14,14",2,71.71,236,"Glendale, CA  91202"
Football 2018,Wisconsin,629512,10/9/18,"1:43:40:4,1",8,71.71,152,"Canton, MI  48187"
Football 2018,Wisconsin,629888,9/15/18,"1:9:8:21,18",8,71.71,156,"Perrysburg, OH  43552"
Football 2018,Wisconsin,630000,10/8/18,"1:20:73:1,1",2,64.57,115,"New Albany, OH  43054"
Football 2018,Wisconsin,630000,10/8/18,"1:20:73:2,2",2,64.57,115,"New Albany, OH  43054"
Football 2018,Wisconsin,630000,10/8/18,"1:21:73:25,25",2,64.57,115,"New Albany, OH  43054"
Football 2018,Wisconsin,630000,10/8/18,"1:21:73:26,26",2,64.57,115,"New Albany, OH  43054"
Football 2018,Wisconsin,630323,9/25/18,"1:33:35:8,7",4,105,160,"Lakeland, FL  33813"
Football 2018,Wisconsin,63054951,10/12/18,"1:5:56:18,17",4,71.71,89,"Plymouth, MI  48170"
Football 2018,Wisconsin,630666,10/8/18,"1:8:63:12,9",8,71.71,120,"Oregon, OH  43616"
Football 2018,Wisconsin,630666,10/11/18,"1:10:62:8,7",4,71.71,85,"Oregon, OH  43616"
Football 2018,Wisconsin,630699,10/13/18,"1:4:37:2,1",4,71.71,120,"Chicago, IL  60647"
Football 2018,Wisconsin,631172,10/9/18,"1:1:5:9,8",4,71.71,220,"Glencoe, IL  60022"
Football 2018,Wisconsin,631218,10/1/18,"1:9:16:18,17",4,71.71,131.76,"Royal Oak, MI  48073"
Football 2018,Wisconsin,631391,10/11/18,"1:3:7:5,5",2,71.71,175,"Traverse City, MI  49685"
Football 2018,Wisconsin,632050,10/10/18,"1:35:44:10,10",2,71.71,125,"Carmel, IN  46032"
Football 2018,Wisconsin,632050,10/10/18,"1:35:44:5,5",2,71.71,125,"Carmel, IN  46032"
Football 2018,Wisconsin,632050,10/10/18,"1:35:44:6,6",2,71.71,125,"Carmel, IN  46032"
Football 2018,Wisconsin,632050,10/10/18,"1:35:44:7,7",2,71.71,125,"Carmel, IN  46032"
Football 2018,Wisconsin,632050,10/10/18,"1:35:44:8,8",2,71.71,125,"Carmel, IN  46032"
Football 2018,Wisconsin,632050,10/10/18,"1:35:44:9,9",2,71.71,125,"Carmel, IN  46032"
Football 2018,Wisconsin,632476,10/11/18,"1:22:30:16,15",4,71.71,150,"Ann Arbor, MI  48103"
Football 2018,Wisconsin,632535,10/1/18,"1:7:93:35,34",4,105,114,"Saline, MI  48176"
Football 2018,Wisconsin,632554,10/12/18,"1:2:82:27,27",2,145,100,"Ann Arbor, MI  48103"
Football 2018,Wisconsin,659328,10/11/18,"1:12:61:16,15",4,71.71,170.24,"Morrison, CO  80465"
Football 2018,Wisconsin,659411,10/6/18,"1:5:43:14,13",4,71.71,140,"Coal Valley, IL  61240"
Football 2018,Wisconsin,660706,10/8/18,"1:40:67:26,25",4,64.57,115,"Fort Wayne, IN 46814"
Football 2018,Wisconsin,661063,7/31/18,"1:6:12:14,13",4,71.71,154,"Toledo, OH  43613"
Football 2018,Wisconsin,661343,10/8/18,"1:5:40:12,12",2,71.71,125,"Iron Mountain, MI  49801"
Football 2018,Wisconsin,661663,7/20/18,"1:16:56:28,23",12,71.71,164.99,"Wayland, MI  49348"
Football 2018,Wisconsin,661732,8/17/18,"1:24:35:4,3",4,71.71,340,"Mason, OH  45040"
Football 2018,Wisconsin,661819,9/26/18,"1:24:8:8,7",4,71.71,349,"Madison, WI  53705"
Football 2018,Wisconsin,662317,10/1/18,"1:20:1:1,1",2,71.71,200,"La Vergne, TN  37086"
Football 2018,Wisconsin,662937,9/20/18,"1:14:95:10,7",8,105,132.69,"Birmingham, MI  48009"
Football 2018,Wisconsin,663011,8/28/18,"1:22:57:25,22",8,71.71,325,"Winter Park, FL  32789"
Football 2018,Wisconsin,663166,10/10/18,"1:35:68:21,20",4,64.57,100,"Adrian, MI  49221"
Football 2018,Wisconsin,663399,10/11/18,"1:8:72:29,27",6,71.71,100,"Holland, MI  49424"
Football 2018,Wisconsin,664420,9/28/18,"1:9:48:13,12",4,71.71,138,"Comstock Park, MI  49321"
Football 2018,Wisconsin,664420,9/28/18,"1:9:52:13,12",4,71.71,130,"Comstock Park, MI  49321"
Football 2018,Wisconsin,665090,10/12/18,"1:36:55:14,13",4,71.71,75,"Dearborn, MI  48124"
Football 2018,Wisconsin,665661,9/8/18,"1:36:74:2,1",4,71.71,134,"Elkton, MD  21921"
Football 2018,Wisconsin,667465,10/11/18,"1:22:24:10,9",4,71.71,239,"Belleville, MI  48111"
Football 2018,Wisconsin,667502,9/9/18,"1:1:16:12,11",4,71.71,245,"Atlanta, GA  30327"
Football 2018,Wisconsin,667627,9/1/18,"1:15:44:21,21",2,71.71,85,"Ithaca, NY  14850"
Football 2018,Wisconsin,667627,10/12/18,"1:15:65:27,27",2,105,105,"Ithaca, NY  14850"
Football 2018,Wisconsin,667811,10/11/18,"1:6:48:4,3",4,71.71,103,"Kingsville, ON  N9Y 3R4"
Football 2018,Wisconsin,667848,9/1/18,"1:2:19:2,1",4,71.71,275,"McLean, VA  22101"
Football 2018,Wisconsin,667860,9/25/18,"1:43:65:20,17",8,125,228,"Atlanta, GA  30319"
Football 2018,Wisconsin,668317,9/23/18,"1:10:82:32,32",2,71.71,130,"Rochester, MI  48309"
Football 2018,Wisconsin,668317,9/23/18,"1:10:82:33,33",2,71.71,130,"Rochester, MI  48309"
Football 2018,Wisconsin,668317,9/23/18,"1:10:82:34,34",2,71.71,130,"Rochester, MI  48309"
Football 2018,Wisconsin,668390,10/9/18,"1:3:10:14,13",4,71.71,179,"Grand Blanc, MI  48439"
Football 2018,Wisconsin,668835,10/2/18,"1:19:57:3,2",4,71.71,138,"Lancaster, PA  17601"
Football 2018,Wisconsin,669004,10/7/18,"1:40:85:24,23",4,71.71,110,"Grand Rapids, MI  49548"
Football 2018,Wisconsin,669068,8/21/18,"1:16:32:19,17",6,71.71,130,"Atlanta, GA  30309"
Football 2018,Wisconsin,669147,9/13/18,"1:3:2:20,17",8,71.71,249,"Roswell, GA  30075"
Football 2018,Wisconsin,669309,10/12/18,"1:23:52:2,1",4,71.71,199,"Brighton, MI 48114"
Football 2018,Wisconsin,669736,10/11/18,"1:15:52:24,23",4,71.71,75,"Bath, MI  48808"
Football 2018,Wisconsin,669817,10/9/18,"1:2:69:10,9",4,71.71,174,"Wadsworth, OH  44281"
Football 2018,Wisconsin,669835,8/11/18,"1:17:84:34,29",12,71.71,138.57,"Farmington, MI  48335"
Football 2018,Wisconsin,669909,7/12/18,"1:1:44:10,7",8,71.71,347.21,"Coto De Caza, CA  92679"
Football 2018,Wisconsin,670082,10/10/18,"1:44:6:12,9",8,145,214.6,"Birmingham, MI  48009"
Football 2018,Wisconsin,670084,8/6/18,"1:12:54:22,21",4,71.71,95,"Fountain Hills, AZ  85268"
Football 2018,Wisconsin,670084,9/4/18,"1:37:75:36,35",4,71.71,95,"Fountain Hills, AZ  85268"
Football 2018,Wisconsin,670084,9/6/18,"1:15:69:23,22",4,71.71,95,"Fountain Hills, AZ  85268"
Football 2018,Wisconsin,670084,9/8/18,"1:7:28:17,16",4,71.71,85,"Fountain Hills, AZ  85268"
Football 2018,Wisconsin,670084,9/13/18,"1:7:85:37,34",8,105,97.51,"Fountain Hills, AZ  85268"
Football 2018,Wisconsin,670084,9/17/18,"1:10:80:10,9",4,71.71,90,"Fountain Hills, AZ  85268"
Football 2018,Wisconsin,670084,9/17/18,"1:36:60:15,14",4,71.71,100,"Fountain Hills, AZ  85268"
Football 2018,Wisconsin,670084,10/5/18,"1:13:65:8,5",8,71.71,92,"Fountain Hills, AZ  85268"
Football 2018,Wisconsin,670084,10/9/18,"1:14:62:7,6",4,71.71,90,"Fountain Hills, AZ  85268"
Football 2018,Wisconsin,670084,10/9/18,"1:8:90:18,17",4,105,79,"Fountain Hills, AZ  85268"
Football 2018,Wisconsin,670112,10/10/18,"1:35:1:18,17",4,71.71,150,"Toledo, OH  43615"
Football 2018,Wisconsin,670166,10/7/18,"1:34:56:26,25",4,105,120,"Holland, MI  49423"
Football 2018,Wisconsin,670573,10/12/18,"1:15:67:30,29",4,71.71,85,"New Hudson, MI  48165"
Football 2018,Wisconsin,670603,10/11/18,"1:12:60:16,16",2,71.71,80,"Rossford, OH  43460"
Football 2018,Wisconsin,671040,10/13/18,"1:14:85:11,11",2,71.71,100,"Chagrin Falls, OH  44023"
Football 2018,Wisconsin,671084,10/7/18,"1:35:2:10,9",4,71.71,145,"Westland, MI  48186"
Football 2018,Wisconsin,671522,10/13/18,"1:12:38:7,7",2,71.71,85,"Ann Arbor, MI  48103"
Football 2018,Wisconsin,671658,10/13/18,"1:10:69:15,15",2,64.57,55,"Canton, MI  48188"
Football 2018,Wisconsin,671662,10/11/18,"1:6:42:18,17",4,64.57,94,"Petersburg, MI  49270"
Football 2018,Wisconsin,671791,10/11/18,"1:40:45:24,23",4,71.71,110,"Bay City, MI  48706"
Football 2018,Wisconsin,671799,10/4/18,"1:15:38:21,19",6,105,136,"Powell, OH  43065"
Football 2018,Wisconsin,671799,10/8/18,"1:15:8:10,10",2,105,120,"Powell, OH  43065"
Football 2018,Wisconsin,671900,10/12/18,"1:10:24:1,1",2,71.71,91,"Saline, MI  48176"
Football 2018,Wisconsin,671969,10/11/18,"1:34:51:4,3",4,71.71,105,"Dearborn Heights, MI  48127"
Football 2018,Wisconsin,672007,9/17/18,"1:11:25:6,6",2,71.71,97,"Saint Paul, MN  55105"
Football 2018,Wisconsin,672007,9/17/18,"1:11:25:8,7",4,71.71,150,"Saint Paul, MN  55105"
Football 2018,Wisconsin,672043,10/9/18,"1:13:3:9,8",4,105,125,"Miamisburg, OH  45342"
Football 2018,Wisconsin,672215,10/6/18,"1:3:37:14,13",4,71.71,154,"Birmingham, MI  48009"
Football 2018,Wisconsin,672244,10/8/18,"1:21:88:4,3",4,71.71,199,"White Lake, MI  48383"
Football 2018,Wisconsin,672298,10/5/18,"1:8:64:20,19",4,71.71,115,"Traverse City, MI  49684"
Football 2018,Wisconsin,672327,10/11/18,"1:34:85:2,1",4,71.71,85,"Glencoe, IL  60022"
Football 2018,Wisconsin,672335,9/25/18,"1:12:13:17,16",4,71.71,148.85,"Harrison Township, MI  48045"
Football 2018,Wisconsin,672347,10/10/18,"1:3:20:22,21",4,71.71,125,"Northville, MI  48168"
Football 2018,Wisconsin,672400,10/3/18,"1:19:90:6,4",6,71.71,150,"Chicago, IL  60616"
Football 2018,Wisconsin,672518,10/10/18,"1:40:12:8,7",4,71.71,118,"Northwood, OH  43619"
Football 2018,Wisconsin,672662,10/9/18,"1:13:3:7,5",6,105,125,"Fort Lauderdale, FL  33305"
Football 2018,Wisconsin,672889,8/8/18,"1:35:26:12,11",4,71.71,140,"Spring Lake, MI  49456"
Football 2018,Wisconsin,673073,9/25/18,"1:44:44:16,15",4,71.71,200,"Tempe, AZ  85283"
Football 2018,Wisconsin,673206,10/13/18,"1:12:16:24,23",4,71.71,109.51,"Springfield, OH  45502"
Football 2018,Wisconsin,673246,10/9/18,"1:40:12:8,7",4,71.71,125,"Battle Creek, MI  49037"
Football 2018,Wisconsin,673857,9/15/18,"1:37:B:14,14",2,71.71,149,"Kennesaw, GA  30144"
Football 2018,Wisconsin,673977,8/12/18,"1:6:66:31,28",8,71.71,150,"Allegan, MI  49010"
Football 2018,Wisconsin,674009,9/8/18,"1:24:62:14,13",4,71.71,250,"Suwanee, GA 30024"
Football 2018,Wisconsin,674178,10/13/18,"1:39:40:21,20",4,71.71,95,"Bloomfield Hills, MI  48301"
Football 2018,Wisconsin,674286,10/8/18,"1:9:9:34,33",4,71.71,122,"Davisburg, MI  48350"
Football 2018,Wisconsin,674406,10/11/18,"1:13:67:22,21",4,71.71,80,"Williamsburg, MI  49690"
Football 2018,Wisconsin,674457,10/12/18,"1:12:4:6,5",4,105,97,"Concord, MI  49237"
Football 2018,Wisconsin,675066,10/2/18,"1:23:67:22,21",4,0,300,"Ann Arbor, MI  48104"
Football 2018,Wisconsin,675066,10/5/18,"1:35:51:10,9",4,71.71,126,"Ann Arbor, MI  48104"
Football 2018,Wisconsin,675166,10/12/18,"1:4:69:4,1",8,71.71,99,"Ann Arbor, MI  48105"
Football 2018,Wisconsin,675166,10/13/18,"1:2:5:9,9",2,71.71,163.48,"Ann Arbor, MI  48105"
Football 2018,Wisconsin,675440,9/29/18,"1:18:16:31,31",2,71.71,107,"Cincinnati, OH  45215"
Football 2018,Wisconsin,675949,7/19/18,"1:5:70:4,3",4,71.71,124.95,"Jackson, OH  45640"
Football 2018,Wisconsin,675966,10/12/18,"1:7:69:9,8",4,71.71,84,"Temperance, MI  48182"
Football 2018,Wisconsin,675999,10/12/18,"1:41:35:6,5",4,71.71,90,"Plymouth, MI  48170"
Football 2018,Wisconsin,676049,8/8/18,"1:13:44:20,17",8,71.71,116.67,"Commerce Township, MI  48390"
Football 2018,Wisconsin,676105,9/20/18,"1:4:59:2,1",4,71.71,147.2,"Goshen, IN  46528"
Football 2018,Wisconsin,67619180,10/11/18,"1:40:12:22,21",4,71.71,130,"Delaware, OH  43015"
Football 2018,Wisconsin,676257,10/6/18,"1:21:B:23,22",4,71.71,242,"Fishers, IN  46037"
Football 2018,Wisconsin,676367,10/4/18,"1:17:48:17,16",4,71.71,115,"Irvine, CA  92618"
Football 2018,Wisconsin,676499,10/7/18,"1:3:75:25,25",2,145,149,"West Bloomfield, MI  48323"
Football 2018,Wisconsin,676560,10/4/18,"1:44:29:8,7",4,71.71,222.22,"San Francisco, CA  94110"
Football 2018,Wisconsin,676656,10/9/18,"1:11:6:26,24",6,105,159.99,"Bay City, MI  48706"
Football 2018,Wisconsin,676766,10/10/18,"1:42:26:22,21",4,71.71,135,"Ann Arbor, MI  48105"
Football 2018,Wisconsin,676849,10/11/18,"1:18:74:27,26",4,71.71,99.99,"Cincinnati, OH  45244"
Football 2018,Wisconsin,676877,10/8/18,"1:8:47:12,11",4,71.71,106,"Waterford, MI  48327"
Football 2018,Wisconsin,677149,10/9/18,"1:17:88:24,24",2,71.71,105,"Horton, MI  49246"
Football 2018,Wisconsin,677150,10/1/18,"1:35:42:4,1",8,71.71,154.29,"Round Lake, IL  60073"
Football 2018,Wisconsin,677457,9/13/18,"1:8:54:1,1",2,71.71,166.06,"Kalamazoo, MI  49009"
Football 2018,Wisconsin,677457,9/13/18,"1:8:54:2,2",2,71.71,166.06,"Kalamazoo, MI  49009"
Football 2018,Wisconsin,677457,9/13/18,"1:8:54:3,3",2,71.71,166.06,"Kalamazoo, MI  49009"
Football 2018,Wisconsin,677457,9/13/18,"1:8:54:4,4",2,71.71,166.06,"Kalamazoo, MI  49009"
Football 2018,Wisconsin,677457,9/13/18,"1:8:54:5,5",2,71.71,166.06,"Kalamazoo, MI  49009"
Football 2018,Wisconsin,677457,9/13/18,"1:8:54:6,6",2,71.71,166.06,"Kalamazoo, MI  49009"
Football 2018,Wisconsin,677461,10/13/18,"1:13:2:15,13",6,71.71,149.99,"Fort Gratiot, MI  48059"
Football 2018,Wisconsin,677565,10/12/18,"1:6:78:23,22",4,71.71,85,"London, ON  N6K 3B1"
Football 2018,Wisconsin,677891,9/13/18,"1:39:86:37,36",4,71.71,125,"Pittsburgh, PA  15211"
Football 2018,Wisconsin,678237,10/5/18,"1:14:50:19,18",4,71.71,120,"Charlotte, NC 28278"
Football 2018,Wisconsin,678237,10/5/18,"1:14:50:2,1",4,71.71,130,"Charlotte, NC 28278"
